A§o,Mes,Nombre Servicio,Servicio en 67A,Cantidad,Senasa,Otros,Sin dato,RD,Haiti,Otros,Sin dato,Masculino,Femenino
2021,10,SONOGRAFIA ESCROTAL (TESTICULO),Sonograf°a,7,6,1,0,7,0,0,0,7,0
2021,10,SONOGRAFIA PAROTIDAS,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2021,10,SONOGRAFIA PELVICA,Sonograf°a,43,38,5,0,43,0,0,0,21,22
2021,10,SONOGRAFIA PROSTATICA,Sonograf°a,25,19,5,0,24,1,0,0,24,1
2021,10,SONOGRAFIA TRANSVAGINAL,Sonograf°a,335,303,31,0,332,0,3,0,1,334
2021,10,TERAPIA FISICA BASICA MAS MODALIDAD CINETICA,Otros servicios de im†genes,111,101,10,0,111,0,0,0,11,100
2021,10,TOMA DE MUESTRA PAPANICOLAOU,Cistoscop°a,914,782,126,0,895,4,10,5,5,909
2021,10,TOMOGRAFIA ABDOMEN,Tomograf°a,161,145,11,0,155,3,2,1,43,118
2021,10,TOMOGRAFIA CADERA,Tomograf°a,1,1,0,0,1,0,0,0,1,0
2021,10,TOMOGRAFIA COLUMNA CERVICAL,Tomograf°a,9,9,0,0,9,0,0,0,3,6
2021,10,TOMOGRAFIA COLUMNA DORSAL,Tomograf°a,2,2,0,0,2,0,0,0,0,2
2021,10,TOMOGRAFIA COLUMNA LUMBAR,Tomograf°a,3,3,0,0,3,0,0,0,1,2
2021,10,TOMOGRAFIA CRANEO,Tomograf°a,84,73,8,0,83,1,0,0,18,66
2021,10,TOMOGRAFIA CUELLO (LARINGE O PARTES BLANDAS),Tomograf°a,26,21,4,0,26,0,0,0,9,17
2021,10,TOMOGRAFIA PELVIS,Tomograf°a,29,25,3,0,28,1,0,0,3,26
2021,10,TOMOGRAFIA SENOS PARA NASALES,Tomograf°a,10,10,0,0,10,0,0,0,2,8
2021,10,TOMOGRAFIA TORAX,Tomograf°a,219,180,34,0,208,2,6,3,76,143
2021,10,ULTRASONOGRAF?A DE PROSTATA TRANSRECTAL,Sonograf°a,26,24,2,0,26,0,0,0,26,0
2021,10,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES INFERIORES CON ,Sonograf°a,11,7,4,0,11,0,0,0,3,8
2021,10,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES SUPERIORES CON ,Sonograf°a,14,11,3,0,14,0,0,0,3,11
2021,10,ULTRASONOGRAFIAS DIAGNOSTICAS DE TEJIDOS BLANDOS DE PARED ABDOMINAL Y ,Sonograf°a,2,2,0,0,2,0,0,0,0,2
2021,10,UTRASONOGRAFIA PELVICA GINECOLOGICA TRANSABDOMINAL,Sonograf°a,3,3,0,0,3,0,0,0,0,3
2021,10,UTRASONOGRAFIA PELVICA GINECOLOGICA TRANSVAGINAL,Sonograf°a,4,3,1,0,4,0,0,0,0,4
2021,10,VIDEO COLONOSCOP?A DIAGN?STICA,Rectocismoidoscopia,51,38,11,0,48,2,0,1,10,41
2021,10,VIDEO COLONOSCOP?A DIAGN?STICA (CON BIOPSIA),Rectocismoidoscopia,3,0,2,0,2,0,1,0,1,2
2021,11,BIOPSIA POR TOMOGRAFIA ,Tomograf°a,23,20,3,0,23,0,0,0,8,15
2021,11,BIOPSIA SONODIRIGIDA DE CUELLO (GANGLIOS Y TIROIDES Y MASAS),Sonograf°a,1,1,0,0,1,0,0,0,0,1
2021,11,BIOPSIA SONODIRIGIDA DE MAMAS,Sonograf°a,84,66,14,0,81,2,1,0,4,80
2021,11,BIOPSIA SONODIRIGIDA DE MAMAS CON TRUCUT + AGUJA,Sonograf°a,21,17,4,0,20,0,0,1,0,21
2021,11,BIOPSIA SONODIRIGIDA DE PROSTATA,Sonograf°a,72,64,7,0,71,0,0,1,69,3
2021,11,BIOPSIA SONODIRIGIDA DE TIROIDES,Sonograf°a,39,26,13,0,37,0,2,0,6,33
2021,11,BIOPSIA SONODIRIGIDA PARTES BLANDAS (CON TRUCUT),Sonograf°a,3,3,0,0,3,0,0,0,2,1
2021,11,BIOPSIA-ASPIRADO MEDULA ?SEA,Otros servicios de im†genes,2,2,0,0,2,0,0,0,1,1
2021,11,CITOSCOPIA ,Cistoscop°a,6,4,2,0,6,0,0,0,2,4
2021,11,COMPRESION FOCAL UNILATERAL,Otros servicios de im†genes,1,1,0,0,1,0,0,0,0,1
2021,11,DRENAJE ,Sonograf°a,2,2,0,0,2,0,0,0,1,1
2021,11,ECOCARDIOGRAMA,Otros servicios de im†genes,151,125,25,0,149,0,1,1,37,114
2021,11,ESPIROMETRIA SOD,Espirometr°a,1,1,0,0,1,0,0,0,1,0
2021,11,ESTUDIO DE COLORACION BASICA EN CITOLOGIA CERVICOVAGINAL (PAPANICOLAU),Otros servicios de im†genes,8,8,0,0,8,0,0,0,0,8
2021,11,GASTROSCOPIA A TRAVES DE ESTOMA ARTIFICIAL SOD,Endoscop°as G†strica,59,51,7,0,54,1,3,1,12,47
2021,11,INMUNOHISTOQUIMICA TEJIDOS SOLIDOS,Otros servicios de im†genes,23,14,9,0,23,0,0,0,7,16
2021,11,MAGNIFICACION BILATERAL,Mamograf°a,2,2,0,0,2,0,0,0,1,1
2021,11,MAMOGRAFIA BILATERAL,Mamograf°a,830,726,99,0,789,5,10,26,4,826
2021,11,MAMOGRAFIA UNILATERAL,Mamograf°a,5,5,0,0,5,0,0,0,0,5
2021,11,MARCAJE POR SONOGRAFIA,Sonograf°a,2,1,1,0,2,0,0,0,0,2
2021,11,MRI COLUMNA LUMBAR,Resonancia MagnÇtica,46,44,2,0,45,0,0,1,6,40
2021,11,MRI COLUMNA SACRA,Resonancia MagnÇtica,6,6,0,0,5,0,0,1,0,6
2021,11,MRI DE ABDOMEN,Resonancia MagnÇtica,54,50,4,0,52,1,0,1,13,41
2021,11,NEFROSTOMIA CERRADA,Otros servicios de im†genes,2,2,0,0,1,0,1,0,2,0
2021,11,PARACENTESIS,Sonograf°a,1,0,1,0,1,0,0,0,1,0
2021,11,POLIPECTOM?A,Rectocismoidoscopia,12,9,3,0,12,0,0,0,3,9
2021,11,RECTOSIGMOIDOSCOP?A CA CU,Rectocismoidoscopia,1,1,0,0,1,0,0,0,0,1
2021,11,RX-ANTEBRAZO INCLUYENDO UNA ARTICULACION (AP Y LATERAL),Radiograf°a,1,1,0,0,1,0,0,0,0,1
2021,11,RX-CADERA COMPARATIVA,Radiograf°a,7,6,1,0,7,0,0,0,0,7
2021,11,RX-CARA (CADA POSICION),Radiograf°a,1,1,0,0,1,0,0,0,0,1
2021,11,RX-CODO AP Y LATERAL,Radiograf°a,2,1,0,0,2,0,0,0,1,1
2021,11,RX-COLUMNA CERVICAL AP LAT Y OBLICUA,Radiograf°a,11,10,0,0,11,0,0,0,1,10
2021,11,RX-COLUMNA DORSAL AP,Radiograf°a,2,2,0,0,2,0,0,0,0,2
2021,11,RX-COLUMNA DORSOLUMBAR,Radiograf°a,7,6,1,0,7,0,0,0,0,7
2021,11,RX-COLUMNA LUMBO-SACRA AP Y LATERAL,Radiograf°a,3,3,0,0,3,0,0,0,0,3
2021,11,"RX-COLUMNA LUMBO-SACRA COMPLETA, MINIMO 4 POSICIONES",Radiograf°a,2,2,0,0,2,0,0,0,0,2
2021,11,RX-COLUMNA LUMBOSACRA,Radiograf°a,11,11,0,0,11,0,0,0,2,9
2021,11,RX-CRANEO AP Y LATERAL,Radiograf°a,3,3,0,0,3,0,0,0,0,3
2021,11,RX-CUELLO PARA TEJIDOS BLANDOS,Radiograf°a,2,1,1,0,2,0,0,0,0,2
2021,11,RX-FEMUR (MUSLO) INCLUYENDO UNA ARTICULACION AP Y LATERAL,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2021,11,RX-HOMBRO AP,Radiograf°a,2,2,0,0,2,0,0,0,0,2
2021,11,RX-HOMBRO AP Y ROTACION INT Y EXT (3PROYECCIONES),Radiograf°a,11,11,0,0,11,0,0,0,2,9
2021,11,RX-HUESO CALCANEO (TALON) MINIMO DE DOS POSICIONES,Radiograf°a,1,0,1,0,1,0,0,0,0,1
2021,11,"RX-HUMERO AP Y LATERAL, INCLUYENDO UNA ARTICULACION",Radiograf°a,1,1,0,0,1,0,0,0,1,0
2021,11,RX-MANO (O AMBAS) 2 POSICIONES (AP Y OBLICUA),Radiograf°a,18,17,0,0,17,1,0,0,1,17
2021,11,RX-MU•ECA AP Y LATERAL,Radiograf°a,3,3,0,0,3,0,0,0,0,3
2021,11,RX-PELVIS AP,Radiograf°a,6,5,1,0,6,0,0,0,1,5
2021,11,RX-PELVIS AP Y ABDUCCION (RANA),Radiograf°a,2,2,0,0,2,0,0,0,1,1
2021,11,RX-PIE 2 POSICIONES,Radiograf°a,4,4,0,0,4,0,0,0,1,3
2021,11,RX-PIE UNA POSICION,Radiograf°a,1,0,1,0,1,0,0,0,0,1
2021,11,RX-RODILLA (AP Y LATERAL),Radiograf°a,18,15,3,0,18,0,0,0,3,15
2021,11,RX-SENOS PARANASALES,Radiograf°a,3,3,0,0,3,0,0,0,2,1
2021,11,RX-TOBILLO 2 POSICIONES (AP Y LATERAL),Radiograf°a,3,3,0,0,3,0,0,0,0,3
2021,11,RX-TORAX PA,Radiograf°a,363,315,44,0,354,2,5,2,90,273
2021,11,SONOGRAFIA ABDOMINAL,Sonograf°a,119,103,14,0,118,1,0,0,28,91
2021,11,SONOGRAFIA DE CUELLO,Sonograf°a,2,1,0,0,1,1,0,0,0,2
2021,11,SONOGRAFIA DE MAMAS,Sonomamograf°a,1156,1006,145,0,1108,5,12,31,13,1143
2021,11,SONOGRAFIA DE TIROIDES,Sonograf°a,75,64,10,0,72,1,2,0,6,69
2021,11,SONOGRAFIA ESCROTAL (TESTICULO),Sonograf°a,4,2,2,0,4,0,0,0,4,0
2021,11,SONOGRAFIA PELVICA,Sonograf°a,31,27,3,0,31,0,0,0,8,23
2021,11,SONOGRAFIA PROSTATICA,Sonograf°a,26,23,3,0,26,0,0,0,25,1
2021,11,SONOGRAFIA TRANSVAGINAL,Sonograf°a,353,313,39,0,337,1,5,10,2,351
2021,11,TERAPIA FISICA BASICA MAS MODALIDAD CINETICA,Otros servicios de im†genes,129,129,0,0,129,0,0,0,7,122
2021,11,TOMA DE MUESTRA PAPANICOLAOU,Cistoscop°a,1198,1015,171,0,1157,4,12,25,4,1194
2021,11,TOMOGRAFIA ABDOMEN,Tomograf°a,174,150,21,0,169,2,3,0,64,110
2021,11,TOMOGRAFIA COLUMNA CERVICAL,Tomograf°a,2,2,0,0,2,0,0,0,0,2
2021,11,TOMOGRAFIA COLUMNA DORSAL,Tomograf°a,2,2,0,0,2,0,0,0,1,1
2021,11,TOMOGRAFIA COLUMNA LUMBAR,Tomograf°a,5,5,0,0,5,0,0,0,0,5
2021,11,TOMOGRAFIA CRANEO,Tomograf°a,96,86,6,0,93,1,1,1,20,76
2021,11,TOMOGRAFIA CUELLO (LARINGE O PARTES BLANDAS),Tomograf°a,23,19,3,0,22,0,1,0,4,19
2021,11,TOMOGRAFIA EXTREMIDADES INFERIORES,Tomograf°a,3,3,0,0,3,0,0,0,2,1
2021,11,TOMOGRAFIA PELVIS,Tomograf°a,21,20,1,0,21,0,0,0,4,17
2021,11,TOMOGRAFIA SENOS PARA NASALES,Tomograf°a,21,16,5,0,21,0,0,0,6,15
2021,11,TOMOGRAFIA TORAX,Tomograf°a,215,190,23,0,210,2,2,1,52,163
2021,11,ULTRASONOGRAF?A DE PROSTATA TRANSRECTAL,Sonograf°a,7,7,0,0,7,0,0,0,7,0
2021,11,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES INFERIORES CON ,Sonograf°a,8,7,1,0,8,0,0,0,2,6
2021,11,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES SUPERIORES CON ,Sonograf°a,13,11,1,0,13,0,0,0,2,11
2021,11,ULTRASONOGRAFIAS DIAGNOSTICAS DE TEJIDOS BLANDOS DE PARED ABDOMINAL Y ,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2021,11,UTRASONOGRAFIA PELVICA GINECOLOGICA TRANSVAGINAL,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2021,11,VIDEO COLONOSCOP?A DIAGN?STICA,Rectocismoidoscopia,60,50,10,0,59,0,1,0,11,49
2021,12,BIOPSIA POR TOMOGRAFIA ,Tomograf°a,11,8,2,0,9,1,1,0,5,6
2021,12,BIOPSIA SONODIRIGIDA DE CUELLO (GANGLIOS Y TIROIDES Y MASAS),Sonograf°a,2,1,1,0,2,0,0,0,1,1
2021,12,BIOPSIA SONODIRIGIDA DE MAMAS,Sonograf°a,126,102,22,0,123,1,0,2,3,123
2021,12,BIOPSIA SONODIRIGIDA DE MAMAS CON TRUCUT + AGUJA,Sonograf°a,21,17,3,0,20,0,0,1,1,20
2021,12,BIOPSIA SONODIRIGIDA DE PROSTATA,Sonograf°a,65,50,13,0,60,2,0,3,62,3
2021,12,BIOPSIA SONODIRIGIDA DE TIROIDES,Sonograf°a,62,53,9,0,62,0,0,0,6,56
2021,12,BIOPSIA SONODIRIGIDA PARTES BLANDAS (CON TRUCUT),Sonograf°a,7,5,2,0,7,0,0,0,1,6
2021,12,BIOPSIA-ASPIRADO MEDULA ?SEA,Otros servicios de im†genes,1,0,1,0,1,0,0,0,0,1
2021,12,CITOSCOPIA ,Cistoscop°a,8,6,1,0,7,1,0,0,2,6
2021,12,COMPRESION FOCAL UNILATERAL,Otros servicios de im†genes,7,7,0,0,7,0,0,0,0,7
2021,12,DRENAJE ,Sonograf°a,2,1,1,0,2,0,0,0,1,1
2021,12,ECOCARDIOGRAMA,Otros servicios de im†genes,153,121,26,0,146,3,3,1,44,109
2021,12,ESTUDIO DE COLORACION BASICA EN CITOLOGIA CERVICOVAGINAL (PAPANICOLAU),Otros servicios de im†genes,5,5,0,0,5,0,0,0,0,5
2021,12,GASTROSCOPIA A TRAVES DE ESTOMA ARTIFICIAL SOD,Endoscop°as G†strica,41,31,10,0,41,0,0,0,10,31
2021,12,INMUNOHISTOQUIMICA TEJIDOS L?QUIDOS (MEDULA Y SANGRE),Otros servicios de im†genes,2,2,0,0,2,0,0,0,2,0
2021,12,INMUNOHISTOQUIMICA TEJIDOS SOLIDOS,Otros servicios de im†genes,27,14,12,0,27,0,0,0,9,18
2021,12,MAGNIFICACION BILATERAL,Mamograf°a,1,1,0,0,1,0,0,0,0,1
2021,12,MAMOGRAFIA BILATERAL,Mamograf°a,535,473,58,0,520,3,2,10,1,534
2021,12,MAMOGRAFIA UNILATERAL,Mamograf°a,6,6,0,0,6,0,0,0,0,6
2021,12,MRI COLUMNA LUMBAR,Resonancia MagnÇtica,44,39,5,0,44,0,0,0,9,35
2021,12,MRI COLUMNA SACRA,Resonancia MagnÇtica,6,6,0,0,6,0,0,0,2,4
2021,12,MRI DE ABDOMEN,Resonancia MagnÇtica,59,54,3,0,57,2,0,0,15,44
2021,12,NASOFIBROLARINGOSCOPIA,Endoscop°as Aparato Respiratorio,1,1,0,0,1,0,0,0,1,0
2021,12,PARACENTESIS,Sonograf°a,4,4,0,0,4,0,0,0,1,3
2021,12,POLIPECTOM?A,Rectocismoidoscopia,12,12,0,0,12,0,0,0,3,9
2021,12,RX-ABDOMEN SIMPLE 2 POSICIONES,Radiograf°a,1,1,0,0,1,0,0,0,1,0
2021,12,RX-CADERA COMPARATIVA,Radiograf°a,2,2,0,0,2,0,0,0,0,2
2021,12,RX-CODO AP Y LATERAL,Radiograf°a,1,1,0,0,1,0,0,0,1,0
2021,12,RX-COLUMNA CERVICAL AP LAT Y OBLICUA,Radiograf°a,9,9,0,0,8,0,0,1,1,8
2021,12,RX-COLUMNA DORSAL AP,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2021,12,RX-COLUMNA DORSOLUMBAR,Radiograf°a,5,5,0,0,5,0,0,0,2,3
2021,12,RX-COLUMNA LUMBO-SACRA AP Y LATERAL,Radiograf°a,2,2,0,0,1,0,0,1,0,2
2021,12,RX-COLUMNA LUMBOSACRA,Radiograf°a,7,6,1,0,7,0,0,0,3,4
2021,12,RX-CRANEO AP Y LATERAL,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2021,12,RX-FEMUR (MUSLO) INCLUYENDO UNA ARTICULACION AP Y LATERAL,Radiograf°a,2,2,0,0,2,0,0,0,2,0
2021,12,RX-HOMBRO AP Y OTRA PROYECCION,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2021,12,RX-HOMBRO AP Y ROTACION INT Y EXT (3PROYECCIONES),Radiograf°a,4,4,0,0,4,0,0,0,0,4
2021,12,RX-MANO (O AMBAS) 2 POSICIONES (AP Y OBLICUA),Radiograf°a,2,2,0,0,2,0,0,0,0,2
2021,12,RX-MU•ECA AP Y LATERAL,Radiograf°a,2,1,1,0,2,0,0,0,2,0
2021,12,RX-PELVIS AP Y LATERAL,Radiograf°a,1,1,0,0,1,0,0,0,1,0
2021,12,RX-PIE 2 POSICIONES,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2021,12,RX-PIE UNA POSICION,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2021,12,RX-RODILLA (AP Y LATERAL),Radiograf°a,12,12,0,0,12,0,0,0,2,10
2021,12,RX-SENOS PARANASALES,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2021,12,RX-TOBILLO 2 POSICIONES (AP Y LATERAL),Radiograf°a,3,3,0,0,3,0,0,0,1,2
2021,12,RX-TORAX 2 POSICIONES (PA Y 1 OBLICUA / PA Y LATERAL),Radiograf°a,2,1,1,0,2,0,0,0,0,2
2021,12,RX-TORAX PA,Radiograf°a,277,237,35,0,267,3,2,5,74,203
2021,12,SONOGRAFIA ABDOMINAL,Sonograf°a,84,80,3,0,81,0,3,0,10,74
2021,12,SONOGRAFIA DE AXILA,Sonograf°a,1,1,0,0,1,0,0,0,1,0
2021,12,SONOGRAFIA DE CUELLO,Sonograf°a,4,4,0,0,4,0,0,0,0,4
2021,12,SONOGRAFIA DE MAMAS,Sonomamograf°a,823,722,97,0,801,2,9,11,4,819
2021,12,SONOGRAFIA DE TIROIDES,Sonograf°a,64,59,4,0,64,0,0,0,4,60
2021,12,SONOGRAFIA PAROTIDAS,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2021,12,SONOGRAFIA PELVICA,Sonograf°a,15,14,1,0,14,0,0,1,2,13
2021,12,SONOGRAFIA PROSTATICA,Sonograf°a,25,22,3,0,25,0,0,0,24,1
2021,12,SONOGRAFIA TRANSVAGINAL,Sonograf°a,254,226,27,0,248,0,5,1,0,254
2021,12,TERAPIA FISICA BASICA MAS MODALIDAD CINETICA,Otros servicios de im†genes,112,112,0,0,112,0,0,0,3,109
2021,12,TOMA DE MUESTRA PAPANICOLAOU,Cistoscop°a,923,781,136,0,909,1,9,4,2,921
2021,12,TOMOGRAFIA ABDOMEN,Tomograf°a,134,110,22,0,130,0,3,1,50,84
2021,12,TOMOGRAFIA COLUMNA LUMBAR,Tomograf°a,3,2,1,0,3,0,0,0,0,3
2021,12,TOMOGRAFIA CRANEO,Tomograf°a,54,46,6,0,50,1,1,2,15,39
2021,12,TOMOGRAFIA CUELLO (LARINGE O PARTES BLANDAS),Tomograf°a,23,21,1,0,23,0,0,0,10,13
2021,12,TOMOGRAFIA EXTREMIDADES INFERIORES,Tomograf°a,3,3,0,0,3,0,0,0,1,2
2021,12,TOMOGRAFIA PELVIS,Tomograf°a,25,25,0,0,24,0,1,0,5,20
2021,12,TOMOGRAFIA SENOS PARA NASALES,Tomograf°a,11,9,1,0,10,1,0,0,2,9
2021,12,TOMOGRAFIA TORAX,Tomograf°a,189,155,30,0,183,1,1,4,52,137
2021,12,ULTRASONOGRAF?A DE PROSTATA TRANSRECTAL,Sonograf°a,8,7,1,0,7,0,0,1,7,1
2021,12,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES INFERIORES CON ,Sonograf°a,3,3,0,0,3,0,0,0,0,3
2021,12,ULTRASONOGRAF?A DE TEJIDOS BLANDOS EN LAS EXTREMIDADES SUPERIORES CON ,Sonograf°a,6,5,1,0,6,0,0,0,1,5
2021,12,ULTRASONOGRAFIAS DIAGNOSTICAS DE TEJIDOS BLANDOS DE PARED ABDOMINAL Y ,Sonograf°a,3,2,1,0,3,0,0,0,0,3
2021,12,VIDEO COLONOSCOP?A DIAGN?STICA,Rectocismoidoscopia,48,37,11,0,48,0,0,0,15,33
2021,12,VIDEO COLONOSCOP?A DIAGN?STICA (CON BIOPSIA),Rectocismoidoscopia,1,0,1,0,1,0,0,0,0,1
2022,1,BIOPSIA POR TOMOGRAFIA ,Tomograf°a,12,7,4,0,12,0,0,0,5,7
2022,1,BIOPSIA SONODIRIGIDA CUELLO (GANGLIOS Y TIROIDES Y MASAS),Sonograf°a,1,0,1,0,1,0,0,0,1,0
2022,1,BIOPSIA SONODIRIGIDA DE MAMAS,Sonograf°a,109,86,22,0,107,1,0,1,1,108
2022,1,BIOPSIA SONODIRIGIDA DE MAMAS CON TRUCUT + AGUJA,Sonograf°a,15,12,3,0,14,1,0,0,0,15
2022,1,BIOPSIA SONODIRIGIDA DE PROSTATA,Sonograf°a,42,35,7,0,41,0,0,1,39,3
2022,1,BIOPSIA SONODIRIGIDA DE TIROIDES,Sonograf°a,46,38,8,0,46,0,0,0,3,43
2022,1,BIOPSIA SONODIRIGIDA PARTES BLANDAS (CON TRUCUT),Sonograf°a,7,5,2,0,7,0,0,0,2,5
2022,1,BIOPSIA-ASPIRADO MEDULA ?SEA,Otros servicios de im†genes,3,3,0,0,3,0,0,0,1,2
2022,1,CITOSCOPIA ,Cistoscop°a,3,3,0,0,3,0,0,0,1,2
2022,1,COMPRESION FOCAL UNILATERAL,Otros servicios de im†genes,3,2,1,0,3,0,0,0,0,3
2022,1,DRENAJE ,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2022,1,DRENAJE PERCUTANEO DE ABSCESOS Y COLECCIONES LIQUIDA,Sonograf°a,3,2,1,0,3,0,0,0,2,1
2022,1,ECOCARDIOGRAMA,Otros servicios de im†genes,113,95,16,0,108,1,4,0,30,83
2022,1,ESTUDIO DE COLORACION BASICA EN CITOLOGIA CERVICOVAGINAL (PAPANICOLAU),Otros servicios de im†genes,1,1,0,0,1,0,0,0,0,1
2022,1,GASTROSCOPIA A TRAVES DE ESTOMA ARTIFICIAL SOD,Endoscop°as G†strica,28,19,8,0,27,1,0,0,9,19
2022,1,INMUNOHISTOQUIMICA TEJIDOS L?QUIDOS (MEDULA Y SANGRE),Otros servicios de im†genes,2,2,0,0,2,0,0,0,0,2
2022,1,INMUNOHISTOQUIMICA TEJIDOS SOLIDOS,Otros servicios de im†genes,16,8,8,0,16,0,0,0,1,15
2022,1,MAMOGRAFIA BILATERAL,Mamograf°a,446,400,42,0,439,0,5,2,5,441
2022,1,MAMOGRAFIA UNILATERAL,Mamograf°a,13,11,2,0,12,0,0,1,0,13
2022,1,MARCAJE POR SONOGRAFIA,Sonograf°a,3,2,1,0,3,0,0,0,0,3
2022,1,MRI COLUMNA LUMBAR,Resonancia MagnÇtica,25,22,3,0,24,0,0,1,5,20
2022,1,MRI COLUMNA SACRA,Resonancia MagnÇtica,1,1,0,0,1,0,0,0,0,1
2022,1,MRI DE ABDOMEN,Resonancia MagnÇtica,37,29,5,0,35,1,1,0,4,33
2022,1,POLIPECTOM?A,Rectocismoidoscopia,9,9,0,0,9,0,0,0,3,6
2022,1,RX-ABDOMEN SIMPLE 2 POSICIONES,Radiograf°a,2,2,0,0,2,0,0,0,1,1
2022,1,RX-ANTEBRAZO INCLUYENDO UNA ARTICULACION (AP Y LATERAL),Radiograf°a,3,3,0,0,3,0,0,0,1,2
2022,1,RX-CADERA COMPARATIVA,Radiograf°a,2,2,0,0,2,0,0,0,0,2
2022,1,"RX-CERVICAL COMPLETA, INCLUYENDO ESTUDIOS EN FLEXION Y EXTENS",Radiograf°a,1,0,1,0,1,0,0,0,1,0
2022,1,RX-COLUMNA CERVICAL AP LAT Y OBLICUA,Radiograf°a,8,7,1,0,8,0,0,0,2,6
2022,1,RX-COLUMNA DORSAL AP,Radiograf°a,1,1,0,0,1,0,0,0,0,1
2022,1,RX-COLUMNA DORSOLUMBAR,Radiograf°a,6,6,0,0,6,0,0,0,1,5
2022,1,RX-COLUMNA LUMBOSACRA,Radiograf°a,10,10,0,0,10,0,0,0,3,7
2022,1,RX-CRANEO AP Y LATERAL,Radiograf°a,5,5,0,0,5,0,0,0,3,2
2022,1,RX-FEMUR (MUSLO) INCLUYENDO UNA ARTICULACION AP Y LATERAL,Radiograf°a,2,2,0,0,2,0,0,0,1,1
2022,1,RX-HOMBRO AP Y ROTACION INT Y EXT (3PROYECCIONES),Radiograf°a,7,7,0,0,7,0,0,0,2,5
2022,1,"RX-HUMERO AP Y LATERAL, INCLUYENDO UNA ARTICULACION",Radiograf°a,1,1,0,0,1,0,0,0,1,0
2022,1,RX-MANO (O AMBAS) 2 POSICIONES (AP Y OBLICUA),Radiograf°a,3,3,0,0,2,0,0,1,0,3
2022,1,RX-PELVIS AP,Radiograf°a,5,4,1,0,5,0,0,0,0,5
2022,1,RX-RODILLA (AP Y LATERAL),Radiograf°a,15,15,0,0,15,0,0,0,4,11
2022,1,RX-SENOS PARANASALES,Radiograf°a,1,1,0,0,1,0,0,0,1,0
2022,1,RX-TOBILLO 2 POSICIONES (AP Y LATERAL),Radiograf°a,4,3,1,0,4,0,0,0,2,2
2022,1,RX-TORAX 2 POSICIONES (PA Y 1 OBLICUA / PA Y LATERAL),Radiograf°a,8,7,1,0,8,0,0,0,3,5
2022,1,RX-TORAX PA,Radiograf°a,316,277,36,0,304,3,6,3,76,240
2022,1,SONOGRAFIA ABDOMINAL,Sonograf°a,80,72,7,0,77,0,1,2,19,61
2022,1,SONOGRAFIA DE AXILA,Sonograf°a,1,1,0,0,1,0,0,0,0,1
2022,1,SONOGRAFIA DE CUELLO,Sonograf°a,6,4,2,0,6,0,0,0,1,5
2022,1,SONOGRAFIA DE MAMAS,Sonomamograf°a,655,566,83,0,641,3,7,4,7,648
2022,1,SONOGRAFIA DE TIROIDES,Sonograf°a,59,50,8,0,59,0,0,0,5,54
2022,1,SONOGRAFIA ESCROTAL (TESTICULO),Sonograf°a,3,3,0,0,3,0,0,0,3,0
2022,1,SONOGRAFIA PELVICA,Sonograf°a,21,19,2,0,21,0,0,0,8,13
2022,1,SONOGRAFIA PROSTATICA,Sonograf°a,21,18,3,0,21,0,0,0,20,1
2022,1,SONOGRAFIA TRANSVAGINAL,Sonograf°a,276,241,34,0,274,0,2,0,1,275
2022,1,TERAPIA FISICA BASICA MAS MODALIDAD CINETICA,Otros servicios de im†genes,43,43,0,0,43,0,0,0,0,43
2022,1,TOMA DE MUESTRA PAPANICOLAOU,Cistoscop°a,356,296,58,0,348,1,6,1,1,355
2022,1,TOMOGRAFIA ABDOMEN,Tomograf°a,138,116,21,0,134,1,2,1,41,97
2022,1,TOMOGRAFIA COLUMNA CERVICAL,Tomograf°a,1,1,0,0,1,0,0,0,0,1
2022,1,TOMOGRAFIA COLUMNA DORSAL,Tomograf°a,1,0,1,0,1,0,0,0,0,1
2022,1,TOMOGRAFIA COLUMNA LUMBAR,Tomograf°a,2,1,1,0,2,0,0,0,1,1
2022,1,TOMOGRAFIA CRANEO,Tomograf°a,60,46,11,0,57,0,3,0,15,45
2022,1,TOMOGRAFIA CUELLO (LARINGE O PARTES BLANDAS),Tomograf°a,25,20,3,0,22,2,1,0,9,16
2022,1,TOMOGRAFIA EXTREMIDADES INFERIORES,Tomograf°a,1,1,0,0,1,0,0,0,1,0
